,# edges,setting,accuracy,privacy leakage
591,1600,saliency-O,0.0,0.00125
592,1600,saliency-R,0.8690036900369004,1.0
593,1600,saliency-U,0.8708487084870848,1.0
594,1800,saliency-O,0.0,0.0
595,1800,saliency-R,0.8726937269372693,1.0
596,1800,saliency-U,0.8708487084870848,1.0
597,2000,saliency-O,0.0,0.359
598,2000,saliency-R,0.8726937269372693,0.8395
599,2000,saliency-U,0.8708487084870848,1.0
600,200,random-O,0.0,0.205
601,200,random-R,0.8745387453874539,0.65
602,200,random-U,0.8763837638376384,0.705
603,400,random-O,0.0,0.4
604,400,random-R,0.8745387453874539,0.9725
605,400,random-U,0.8745387453874539,0.75
606,600,random-O,0.0,0.37666666666666665
607,600,random-R,0.8634686346863468,0.6666666666666666
608,600,random-U,0.8726937269372693,0.6866666666666666
609,800,random-O,0.0,0.25375
610,800,random-R,0.8708487084870848,0.6975
611,800,random-U,0.8763837638376384,0.71
612,1000,random-O,0.0,0.223
613,1000,random-R,0.8671586715867159,0.93
614,1000,random-U,0.8745387453874539,0.727
615,1200,random-O,0.0,0.265
616,1200,random-R,0.8634686346863468,0.6566666666666666
617,1200,random-U,0.8726937269372693,0.7008333333333333
618,1400,random-O,0.0,0.3807142857142857
619,1400,random-R,0.8653136531365314,0.7157142857142857
620,1400,random-U,0.8690036900369004,0.7735714285714286
621,1600,random-O,0.0,0.179375
622,1600,random-R,0.8708487084870848,0.955
623,1600,random-U,0.8745387453874539,0.701875
624,1800,random-O,0.0,0.23
625,1800,random-R,0.8708487084870848,0.7238888888888889
626,1800,random-U,0.8726937269372693,0.7244444444444444
627,2000,random-O,0.0,0.3535
628,2000,random-R,0.8560885608856088,0.754
629,2000,random-U,0.8671586715867159,0.7625
630,200,max-degree-O,0.0,0.815
631,200,max-degree-R,0.8726937269372693,0.845
632,200,max-degree-U,0.8671586715867159,0.87
633,400,max-degree-O,0.0,0.645
634,400,max-degree-R,0.8634686346863468,0.9625
635,400,max-degree-U,0.8579335793357934,0.9725
636,600,max-degree-O,0.0,0.11
637,600,max-degree-R,0.8671586715867159,0.89
638,600,max-degree-U,0.8597785977859779,0.9566666666666667
639,800,max-degree-O,0.0,0.485
640,800,max-degree-R,0.8634686346863468,0.9525
641,800,max-degree-U,0.8616236162361623,0.9525
642,1000,max-degree-O,0.0,0.622
643,1000,max-degree-R,0.8653136531365314,0.938
644,1000,max-degree-U,0.8634686346863468,0.929
645,1200,max-degree-O,0.0,0.6766666666666666
646,1200,max-degree-R,0.8634686346863468,0.9125
647,1200,max-degree-U,0.8597785977859779,0.9233333333333333
648,1400,max-degree-O,0.0,0.48714285714285716
649,1400,max-degree-R,0.8708487084870848,0.9507142857142857
650,1400,max-degree-U,0.8542435424354243,0.9464285714285714
651,1600,max-degree-O,0.0,0.401875
652,1600,max-degree-R,0.8505535055350554,0.953125
653,1600,max-degree-U,0.8542435424354243,0.9625
654,1800,max-degree-O,0.0,0.37166666666666665
655,1800,max-degree-R,0.8579335793357934,0.9738888888888889
656,1800,max-degree-U,0.8542435424354243,0.9922222222222222
657,2000,max-degree-O,0.0,0.1725
658,2000,max-degree-R,0.8523985239852399,0.987
659,2000,max-degree-U,0.8560885608856088,0.957
660,200,min-degree-O,0.0,0.02
661,200,min-degree-R,0.8690036900369004,0.995
662,200,min-degree-U,0.8653136531365314,0.99
663,400,min-degree-O,0.0,0.08
664,400,min-degree-R,0.8653136531365314,0.9975
665,400,min-degree-U,0.8671586715867159,0.99
666,600,min-degree-O,0.0,0.06
667,600,min-degree-R,0.8653136531365314,0.9666666666666667
668,600,min-degree-U,0.8634686346863468,0.9816666666666667
669,800,min-degree-O,0.0,0.08
670,800,min-degree-R,0.8542435424354243,0.9625
671,800,min-degree-U,0.8653136531365314,0.97375
672,1000,min-degree-O,0.0,0.12
673,1000,min-degree-R,0.8597785977859779,0.962
674,1000,min-degree-U,0.8671586715867159,0.962
675,1200,min-degree-O,0.0,0.07083333333333333
676,1200,min-degree-R,0.8616236162361623,0.9933333333333333
677,1200,min-degree-U,0.8690036900369004,0.9508333333333333
678,1400,min-degree-O,0.0,0.14357142857142857
679,1400,min-degree-R,0.8579335793357934,0.9592857142857143
680,1400,min-degree-U,0.8745387453874539,0.9857142857142858
681,1600,min-degree-O,0.0,0.119375
682,1600,min-degree-R,0.8542435424354243,0.945
683,1600,min-degree-U,0.8690036900369004,0.956875
684,1800,min-degree-O,0.0,0.1738888888888889
685,1800,min-degree-R,0.8560885608856088,0.9516666666666667
686,1800,min-degree-U,0.8634686346863468,0.9544444444444444
687,2000,min-degree-O,0.0,0.124
688,2000,min-degree-R,0.8616236162361623,0.96
689,2000,min-degree-U,0.8690036900369004,0.9725
690,200,saliency-O,0.0,0.01
691,200,saliency-R,0.8763837638376384,0.78
692,200,saliency-U,0.8782287822878229,0.975
693,400,saliency-O,0.0,0.0025
694,400,saliency-R,0.8782287822878229,1.0
695,400,saliency-U,0.8782287822878229,1.0
696,600,saliency-O,0.0,0.0
697,600,saliency-R,0.8579335793357934,0.5316666666666666
698,600,saliency-U,0.8782287822878229,1.0
699,800,saliency-O,0.0,0.2
700,800,saliency-R,0.8708487084870848,0.5625
701,800,saliency-U,0.8782287822878229,0.80875
702,1000,saliency-O,0.0,0.015
703,1000,saliency-R,0.8690036900369004,0.988
704,1000,saliency-U,0.8782287822878229,1.0
705,1200,saliency-O,0.0,0.04083333333333333
706,1200,saliency-R,0.8708487084870848,0.945
707,1200,saliency-U,0.8782287822878229,0.9541666666666667
708,1400,saliency-O,0.0,0.27285714285714285
709,1400,saliency-R,0.8763837638376384,1.0
710,1400,saliency-U,0.8782287822878229,0.5892857142857143
711,1600,saliency-O,0.0,0.0125
712,1600,saliency-R,0.8671586715867159,1.0
713,1600,saliency-U,0.8782287822878229,0.9825
714,1800,saliency-O,0.0,0.0
715,1800,saliency-R,0.8690036900369004,0.6627777777777778
716,1800,saliency-U,0.8782287822878229,1.0
717,2000,saliency-O,0.0,0.001
718,2000,saliency-R,0.8690036900369004,0.7785
719,2000,saliency-U,0.8782287822878229,0.9995
720,200,random-O,0.0,0.385
721,200,random-R,0.8579335793357934,0.975
722,200,random-U,0.8671586715867159,0.695
723,400,random-O,0.0,0.42
724,400,random-R,0.8690036900369004,0.805
725,400,random-U,0.8653136531365314,0.9525
726,600,random-O,0.0,0.375
727,600,random-R,0.8616236162361623,0.6866666666666666
728,600,random-U,0.8653136531365314,0.6983333333333334
729,800,random-O,0.0,0.42625
730,800,random-R,0.8634686346863468,0.68875
731,800,random-U,0.8616236162361623,0.68375
732,1000,random-O,0.0,0.395
733,1000,random-R,0.8579335793357934,0.7
734,1000,random-U,0.8597785977859779,0.735
735,1200,random-O,0.0,0.41583333333333333
736,1200,random-R,0.8634686346863468,0.6208333333333333
737,1200,random-U,0.8597785977859779,0.6808333333333333
738,1400,random-O,0.0,0.4328571428571429
739,1400,random-R,0.8690036900369004,0.8035714285714286
740,1400,random-U,0.8597785977859779,0.9471428571428572
741,1600,random-O,0.0,0.445625
742,1600,random-R,0.8560885608856088,0.75375
743,1600,random-U,0.8579335793357934,0.73875
744,1800,random-O,0.0,0.4033333333333333
745,1800,random-R,0.8523985239852399,0.7561111111111111
746,1800,random-U,0.8597785977859779,0.7327777777777778
747,2000,random-O,0.0,0.437
748,2000,random-R,0.8523985239852399,0.771
749,2000,random-U,0.8579335793357934,0.995
750,200,max-degree-O,0.0,0.615
751,200,max-degree-R,0.8690036900369004,0.88
752,200,max-degree-U,0.8616236162361623,0.93
753,400,max-degree-O,0.0,0.7825
754,400,max-degree-R,0.8671586715867159,0.9675
755,400,max-degree-U,0.8542435424354243,0.9725
756,600,max-degree-O,0.0,0.5966666666666667
757,600,max-degree-R,0.8653136531365314,0.88
758,600,max-degree-U,0.8542435424354243,0.89
759,800,max-degree-O,0.0,0.65875
760,800,max-degree-R,0.8634686346863468,0.94
761,800,max-degree-U,0.8597785977859779,0.96375
762,1000,max-degree-O,0.0,0.584
763,1000,max-degree-R,0.8690036900369004,0.929
764,1000,max-degree-U,0.8616236162361623,0.92
765,1200,max-degree-O,0.0,0.5516666666666666
766,1200,max-degree-R,0.8597785977859779,0.92
767,1200,max-degree-U,0.8597785977859779,0.9133333333333333
768,1400,max-degree-O,0.0,0.5592857142857143
769,1400,max-degree-R,0.8505535055350554,0.9392857142857143
770,1400,max-degree-U,0.8560885608856088,0.9357142857142857
771,1600,max-degree-O,0.0,0.535625
772,1600,max-degree-R,0.8523985239852399,0.9475
773,1600,max-degree-U,0.8505535055350554,0.949375
774,1800,max-degree-O,0.0,0.5383333333333333
775,1800,max-degree-R,0.8616236162361623,0.9638888888888889
776,1800,max-degree-U,0.8523985239852399,0.9555555555555556
777,2000,max-degree-O,0.0,0.4915
778,2000,max-degree-R,0.8616236162361623,0.9585
779,2000,max-degree-U,0.8523985239852399,0.9585
780,200,min-degree-O,0.0,0.07
781,200,min-degree-R,0.8653136531365314,0.995
782,200,min-degree-U,0.8579335793357934,0.99
783,400,min-degree-O,0.0,0.075
784,400,min-degree-R,0.8634686346863468,0.9875
785,400,min-degree-U,0.8597785977859779,0.9975
786,600,min-degree-O,0.0,0.09666666666666666
787,600,min-degree-R,0.8523985239852399,0.9816666666666667
788,600,min-degree-U,0.8579335793357934,0.9933333333333333
789,800,min-degree-O,0.0,0.105
790,800,min-degree-R,0.8671586715867159,0.97
791,800,min-degree-U,0.8579335793357934,0.97625
792,1000,min-degree-O,0.0,0.129
793,1000,min-degree-R,0.8487084870848709,0.992
794,1000,min-degree-U,0.8597785977859779,0.974
795,1200,min-degree-O,0.0,0.13916666666666666
796,1200,min-degree-R,0.8560885608856088,0.9741666666666666
797,1200,min-degree-U,0.8616236162361623,0.99
798,1400,min-degree-O,0.0,0.14142857142857143
799,1400,min-degree-R,0.8579335793357934,0.9557142857142857
800,1400,min-degree-U,0.8616236162361623,0.9614285714285714
801,1600,min-degree-O,0.0,0.1525
802,1600,min-degree-R,0.8560885608856088,0.96375
803,1600,min-degree-U,0.8616236162361623,0.9675
804,1800,min-degree-O,0.0,0.18
805,1800,min-degree-R,0.8468634686346863,0.9688888888888889
806,1800,min-degree-U,0.8579335793357934,0.9711111111111111
807,2000,min-degree-O,0.0,0.196
808,2000,min-degree-R,0.8413284132841329,0.96
809,2000,min-degree-U,0.8597785977859779,0.9605
810,200,saliency-O,0.0,0.98
811,200,saliency-R,0.8634686346863468,1.0
812,200,saliency-U,0.8671586715867159,0.005
813,400,saliency-O,0.0,0.0775
814,400,saliency-R,0.8726937269372693,0.505
815,400,saliency-U,0.8671586715867159,1.0
816,600,saliency-O,0.0,0.48333333333333334
817,600,saliency-R,0.8708487084870848,0.9983333333333333
818,600,saliency-U,0.8671586715867159,1.0
819,800,saliency-O,0.0,0.7075
820,800,saliency-R,0.8671586715867159,0.24875
821,800,saliency-U,0.8671586715867159,1.0
822,1000,saliency-O,0.0,0.036
823,1000,saliency-R,0.8708487084870848,0.996
824,1000,saliency-U,0.8671586715867159,1.0
825,1200,saliency-O,0.0,0.3566666666666667
826,1200,saliency-R,0.8800738007380073,0.9991666666666666
827,1200,saliency-U,0.8671586715867159,1.0
828,1400,saliency-O,0.0,0.07
829,1400,saliency-R,0.8726937269372693,0.20714285714285716
830,1400,saliency-U,0.8671586715867159,1.0
831,1600,saliency-O,0.0,0.576875
832,1600,saliency-R,0.8690036900369004,0.51
833,1600,saliency-U,0.8671586715867159,1.0
834,1800,saliency-O,0.0,0.6616666666666666
835,1800,saliency-R,0.8653136531365314,1.0
836,1800,saliency-U,0.8671586715867159,1.0
837,2000,saliency-O,0.0,0.4145
838,2000,saliency-R,0.8671586715867159,0.6655
839,2000,saliency-U,0.8671586715867159,1.0
840,200,random-O,0.0,0.45
841,200,random-R,0.8782287822878229,0.96
842,200,random-U,0.8690036900369004,0.64
843,400,random-O,0.0,0.4475
844,400,random-R,0.8745387453874539,0.6525
845,400,random-U,0.8708487084870848,0.67
846,600,random-O,0.0,0.41833333333333333
847,600,random-R,0.8653136531365314,0.7733333333333333
848,600,random-U,0.8634686346863468,0.6366666666666667
849,800,random-O,0.0,0.43
850,800,random-R,0.8579335793357934,0.65125
851,800,random-U,0.8616236162361623,0.67125
852,1000,random-O,0.0,0.389
853,1000,random-R,0.8505535055350554,0.854
854,1000,random-U,0.8560885608856088,0.649
855,1200,random-O,0.0,0.4225
856,1200,random-R,0.8468634686346863,0.6658333333333334
857,1200,random-U,0.8597785977859779,0.68
858,1400,random-O,0.0,0.4257142857142857
859,1400,random-R,0.8634686346863468,0.6707142857142857
860,1400,random-U,0.8579335793357934,0.7307142857142858
861,1600,random-O,0.0,0.44375
862,1600,random-R,0.8542435424354243,0.815
863,1600,random-U,0.8505535055350554,0.72875
864,1800,random-O,0.0,0.4272222222222222
865,1800,random-R,0.8690036900369004,0.7366666666666667
866,1800,random-U,0.8542435424354243,0.7477777777777778
867,2000,random-O,0.0,0.434
868,2000,random-R,0.8653136531365314,0.7435
869,2000,random-U,0.8597785977859779,0.755
870,200,max-degree-O,0.0,0.74
871,200,max-degree-R,0.8763837638376384,0.965
872,200,max-degree-U,0.8616236162361623,0.85
873,400,max-degree-O,0.0,0.815
874,400,max-degree-R,0.8653136531365314,0.995
875,400,max-degree-U,0.8560885608856088,0.9725
876,600,max-degree-O,0.0,0.7733333333333333
877,600,max-degree-R,0.8579335793357934,0.9766666666666667
878,600,max-degree-U,0.8468634686346863,0.91
879,800,max-degree-O,0.0,0.72875
880,800,max-degree-R,0.8597785977859779,0.95
881,800,max-degree-U,0.8505535055350554,0.95125
882,1000,max-degree-O,0.0,0.729
883,1000,max-degree-R,0.8671586715867159,0.933
884,1000,max-degree-U,0.8523985239852399,0.942
885,1200,max-degree-O,0.0,0.6675
886,1200,max-degree-R,0.8634686346863468,0.9091666666666667
887,1200,max-degree-U,0.8505535055350554,0.9183333333333333
888,1400,max-degree-O,0.0,0.6664285714285715
889,1400,max-degree-R,0.8542435424354243,0.9371428571428572
890,1400,max-degree-U,0.8431734317343174,0.9335714285714286
891,1600,max-degree-O,0.0,0.6225
892,1600,max-degree-R,0.8431734317343174,0.9575
893,1600,max-degree-U,0.8413284132841329,0.955625
894,1800,max-degree-O,0.0,0.5944444444444444
895,1800,max-degree-R,0.8560885608856088,0.9472222222222222
896,1800,max-degree-U,0.8468634686346863,0.9516666666666667
897,2000,max-degree-O,0.0,0.591
898,2000,max-degree-R,0.8487084870848709,0.9675
899,2000,max-degree-U,0.8450184501845018,0.973
900,200,min-degree-O,0.0,0.035
901,200,min-degree-R,0.8708487084870848,1.0
902,200,min-degree-U,0.8634686346863468,0.995
903,400,min-degree-O,0.0,0.065
904,400,min-degree-R,0.8634686346863468,0.99
905,400,min-degree-U,0.8634686346863468,0.9875
906,600,min-degree-O,0.0,0.09166666666666666
907,600,min-degree-R,0.8634686346863468,0.9783333333333334
908,600,min-degree-U,0.8671586715867159,0.9833333333333333
909,800,min-degree-O,0.0,0.09125
910,800,min-degree-R,0.8597785977859779,0.97125
911,800,min-degree-U,0.8690036900369004,0.97875
912,1000,min-degree-O,0.0,0.111
913,1000,min-degree-R,0.8523985239852399,0.969
914,1000,min-degree-U,0.8708487084870848,0.981
915,1200,min-degree-O,0.0,0.10916666666666666
916,1200,min-degree-R,0.8597785977859779,0.9658333333333333
917,1200,min-degree-U,0.8708487084870848,0.9741666666666666
918,1400,min-degree-O,0.0,0.12785714285714286
919,1400,min-degree-R,0.8597785977859779,0.9835714285714285
920,1400,min-degree-U,0.8745387453874539,0.9978571428571429
921,1600,min-degree-O,0.0,0.154375
922,1600,min-degree-R,0.8579335793357934,0.968125
923,1600,min-degree-U,0.8616236162361623,0.9625
924,1800,min-degree-O,0.0,0.17888888888888888
925,1800,min-degree-R,0.8560885608856088,0.9727777777777777
926,1800,min-degree-U,0.8616236162361623,0.9972222222222222
927,2000,min-degree-O,0.0,0.1835
928,2000,min-degree-R,0.8653136531365314,0.988
929,2000,min-degree-U,0.8616236162361623,0.965
930,200,saliency-O,0.0,0.52
931,200,saliency-R,0.8690036900369004,1.0
932,200,saliency-U,0.8671586715867159,1.0
933,400,saliency-O,0.0,0.235
934,400,saliency-R,0.8690036900369004,0.6575
935,400,saliency-U,0.8671586715867159,1.0
936,600,saliency-O,0.0,0.5833333333333334
937,600,saliency-R,0.8653136531365314,1.0
938,600,saliency-U,0.8671586715867159,0.375
939,800,saliency-O,0.0,0.42375
940,800,saliency-R,0.8690036900369004,1.0
941,800,saliency-U,0.8671586715867159,0.5075
942,1000,saliency-O,0.0,0.207
943,1000,saliency-R,0.8708487084870848,0.618
944,1000,saliency-U,0.8671586715867159,0.81
945,1200,saliency-O,0.0,0.6258333333333334
946,1200,saliency-R,0.8671586715867159,1.0
947,1200,saliency-U,0.8671586715867159,1.0
948,1400,saliency-O,0.0,0.4157142857142857
949,1400,saliency-R,0.8653136531365314,0.40785714285714286
950,1400,saliency-U,0.8671586715867159,0.6307142857142857
951,1600,saliency-O,0.0,0.0225
952,1600,saliency-R,0.8745387453874539,0.9825
953,1600,saliency-U,0.8671586715867159,1.0
954,1800,saliency-O,0.0,0.0
955,1800,saliency-R,0.8671586715867159,1.0
956,1800,saliency-U,0.8671586715867159,1.0
957,2000,saliency-O,0.0,0.5205
958,2000,saliency-R,0.8671586715867159,0.976
959,2000,saliency-U,0.8671586715867159,0.981
960,200,random-O,0.0,0.155
961,200,random-R,0.8690036900369004,0.835
962,200,random-U,0.8671586715867159,0.985
963,400,random-O,0.0,0.06
964,400,random-R,0.8690036900369004,0.78
965,400,random-U,0.8671586715867159,0.655
966,600,random-O,0.0,0.011666666666666667
967,600,random-R,0.8671586715867159,0.6766666666666666
968,600,random-U,0.8690036900369004,0.6366666666666667
969,800,random-O,0.0,0.00875
970,800,random-R,0.8597785977859779,0.67
971,800,random-U,0.8690036900369004,0.67125
972,1000,random-O,0.0,0.037
973,1000,random-R,0.8597785977859779,0.972
974,1000,random-U,0.8653136531365314,0.69
975,1200,random-O,0.0,0.01
976,1200,random-R,0.8634686346863468,0.6741666666666667
977,1200,random-U,0.8616236162361623,0.6783333333333333
978,1400,random-O,0.0,0.04
979,1400,random-R,0.8634686346863468,0.6871428571428572
980,1400,random-U,0.8616236162361623,0.6785714285714286
981,1600,random-O,0.0,0.3825
982,1600,random-R,0.8431734317343174,0.73625
983,1600,random-U,0.8542435424354243,0.83
984,1800,random-O,0.0,0.015555555555555555
985,1800,random-R,0.8542435424354243,0.7316666666666667
986,1800,random-U,0.8560885608856088,0.7433333333333333
987,2000,random-O,0.0,0.034
988,2000,random-R,0.8560885608856088,0.7575
989,2000,random-U,0.8560885608856088,0.752
990,200,max-degree-O,0.0,0.82
991,200,max-degree-R,0.8671586715867159,0.85
992,200,max-degree-U,0.8690036900369004,1.0
993,400,max-degree-O,0.0,0.22
994,400,max-degree-R,0.8579335793357934,0.955
995,400,max-degree-U,0.8597785977859779,0.9625
996,600,max-degree-O,0.0,0.14666666666666667
997,600,max-degree-R,0.8671586715867159,0.9
998,600,max-degree-U,0.8616236162361623,0.995
999,800,max-degree-O,0.0,0.03
1000,800,max-degree-R,0.8542435424354243,0.94875
1001,800,max-degree-U,0.8597785977859779,0.95
1002,1000,max-degree-O,0.0,0.043
1003,1000,max-degree-R,0.8542435424354243,0.929
1004,1000,max-degree-U,0.8653136531365314,0.982
1005,1200,max-degree-O,0.0,0.37833333333333335
1006,1200,max-degree-R,0.8708487084870848,0.9133333333333333
1007,1200,max-degree-U,0.8616236162361623,0.9216666666666666
1008,1400,max-degree-O,0.0,0.19785714285714287
1009,1400,max-degree-R,0.8579335793357934,0.9528571428571428
1010,1400,max-degree-U,0.8579335793357934,0.9364285714285714
1011,1600,max-degree-O,0.0,0.693125
1012,1600,max-degree-R,0.8542435424354243,0.973125
1013,1600,max-degree-U,0.8523985239852399,0.96125
1014,1800,max-degree-O,0.0,0.6861111111111111
1015,1800,max-degree-R,0.8487084870848709,0.9627777777777777
1016,1800,max-degree-U,0.8523985239852399,0.9583333333333334
1017,2000,max-degree-O,0.0,0.36
1018,2000,max-degree-R,0.8487084870848709,0.9705
1019,2000,max-degree-U,0.8505535055350554,0.97
1020,200,min-degree-O,0.0,0.01
1021,200,min-degree-R,0.8579335793357934,1.0
1022,200,min-degree-U,0.8616236162361623,0.995
1023,400,min-degree-O,0.0,0.0325
1024,400,min-degree-R,0.8597785977859779,0.98
1025,400,min-degree-U,0.8653136531365314,0.98
1026,600,min-degree-O,0.0,0.0016666666666666668
1027,600,min-degree-R,0.8560885608856088,0.995
1028,600,min-degree-U,0.8653136531365314,0.9733333333333334
1029,800,min-degree-O,0.0,0.1175
1030,800,min-degree-R,0.8560885608856088,0.97625
1031,800,min-degree-U,0.8708487084870848,0.98375
1032,1000,min-degree-O,0.0,0.126
1033,1000,min-degree-R,0.8708487084870848,0.991
1034,1000,min-degree-U,0.8726937269372693,0.977
1035,1200,min-degree-O,0.0,0.005
1036,1200,min-degree-R,0.8616236162361623,0.9758333333333333
1037,1200,min-degree-U,0.8708487084870848,0.9725
1038,1400,min-degree-O,0.0,0.01
1039,1400,min-degree-R,0.8653136531365314,0.9642857142857143
1040,1400,min-degree-U,0.8726937269372693,0.9714285714285714
1041,1600,min-degree-O,0.0,0.073125
1042,1600,min-degree-R,0.8597785977859779,0.963125
1043,1600,min-degree-U,0.8708487084870848,0.955625
1044,1800,min-degree-O,0.0,0.0044444444444444444
1045,1800,min-degree-R,0.8560885608856088,0.9616666666666667
1046,1800,min-degree-U,0.8690036900369004,0.9672222222222222
1047,2000,min-degree-O,0.0,0.17
1048,2000,min-degree-R,0.8542435424354243,0.962
1049,2000,min-degree-U,0.8671586715867159,0.958
1050,200,saliency-O,0.0,0.0
1051,200,saliency-R,0.8616236162361623,1.0
1052,200,saliency-U,0.8726937269372693,1.0
1053,400,saliency-O,0.0,0.0
1054,400,saliency-R,0.8708487084870848,0.9925
1055,400,saliency-U,0.8726937269372693,0.9975
1056,600,saliency-O,0.0,0.0
1057,600,saliency-R,0.8690036900369004,0.5183333333333333
1058,600,saliency-U,0.8726937269372693,0.6116666666666667
1059,800,saliency-O,0.0,0.0
1060,800,saliency-R,0.8653136531365314,1.0
1061,800,saliency-U,0.8726937269372693,1.0
1062,1000,saliency-O,0.0,0.0
1063,1000,saliency-R,0.8690036900369004,1.0
1064,1000,saliency-U,0.8726937269372693,1.0
1065,1200,saliency-O,0.0,0.0
1066,1200,saliency-R,0.8634686346863468,1.0
1067,1200,saliency-U,0.8726937269372693,0.1725
1068,1400,saliency-O,0.0,0.0
1069,1400,saliency-R,0.8708487084870848,0.9707142857142858
1070,1400,saliency-U,0.8726937269372693,0.9685714285714285
1071,1600,saliency-O,0.0,0.0
1072,1600,saliency-R,0.8671586715867159,1.0
1073,1600,saliency-U,0.8726937269372693,1.0
1074,1800,saliency-O,0.0,0.0
1075,1800,saliency-R,0.8708487084870848,0.9544444444444444
1076,1800,saliency-U,0.8726937269372693,0.6383333333333333
1077,2000,saliency-O,0.0,0.0
1078,2000,saliency-R,0.8671586715867159,0.414
1079,2000,saliency-U,0.8726937269372693,0.3485
1080,200,random-O,0.0,0.435
1081,200,random-R,0.8579335793357934,0.66
1082,200,random-U,0.8653136531365314,0.96
1083,400,random-O,0.0,0.1875
1084,400,random-R,0.8708487084870848,0.6975
1085,400,random-U,0.8653136531365314,0.83
1086,600,random-O,0.0,0.395
1087,600,random-R,0.8634686346863468,0.76
1088,600,random-U,0.8634686346863468,0.9483333333333334
1089,800,random-O,0.0,0.39625
1090,800,random-R,0.8690036900369004,0.6475
1091,800,random-U,0.8616236162361623,0.67875
1092,1000,random-O,0.0,0.351
1093,1000,random-R,0.8634686346863468,0.969
1094,1000,random-U,0.8579335793357934,0.982
1095,1200,random-O,0.0,0.18
1096,1200,random-R,0.8597785977859779,0.7141666666666666
1097,1200,random-U,0.8560885608856088,0.6883333333333334
1098,1400,random-O,0.0,0.4257142857142857
1099,1400,random-R,0.8726937269372693,0.7435714285714285
1100,1400,random-U,0.8597785977859779,0.855
1101,1600,random-O,0.0,0.21
1102,1600,random-R,0.8505535055350554,0.72
1103,1600,random-U,0.8560885608856088,0.708125
1104,1800,random-O,0.0,0.4011111111111111
1105,1800,random-R,0.8616236162361623,0.8155555555555556
1106,1800,random-U,0.8560885608856088,0.7738888888888888
1107,2000,random-O,0.0,0.428
1108,2000,random-R,0.8542435424354243,0.735
1109,2000,random-U,0.8523985239852399,0.7275
1110,200,max-degree-O,0.0,0.89
1111,200,max-degree-R,0.8616236162361623,0.945
1112,200,max-degree-U,0.8616236162361623,0.88
1113,400,max-degree-O,0.0,0.71
1114,400,max-degree-R,0.8634686346863468,0.995
1115,400,max-degree-U,0.8523985239852399,0.965
1116,600,max-degree-O,0.0,0.7266666666666667
1117,600,max-degree-R,0.8597785977859779,0.875
1118,600,max-degree-U,0.8505535055350554,0.8916666666666667
1119,800,max-degree-O,0.0,0.50625
1120,800,max-degree-R,0.8634686346863468,0.96125
1121,800,max-degree-U,0.8560885608856088,0.9475
1122,1000,max-degree-O,0.0,0.367
1123,1000,max-degree-R,0.8579335793357934,0.93
1124,1000,max-degree-U,0.8560885608856088,0.913
1125,1200,max-degree-O,0.0,0.465
1126,1200,max-degree-R,0.8597785977859779,0.915
1127,1200,max-degree-U,0.8542435424354243,0.9241666666666667
1128,1400,max-degree-O,0.0,0.46714285714285714
1129,1400,max-degree-R,0.8560885608856088,0.935
1130,1400,max-degree-U,0.8468634686346863,0.9285714285714286
1131,1600,max-degree-O,0.0,0.48125
1132,1600,max-degree-R,0.8560885608856088,0.94875
1133,1600,max-degree-U,0.8468634686346863,0.95125
1134,1800,max-degree-O,0.0,0.5294444444444445
1135,1800,max-degree-R,0.8597785977859779,0.9872222222222222
1136,1800,max-degree-U,0.8487084870848709,0.9705555555555555
1137,2000,max-degree-O,0.0,0.436
1138,2000,max-degree-R,0.8597785977859779,0.9585
1139,2000,max-degree-U,0.8468634686346863,0.9555
1140,200,min-degree-O,0.0,0.0
1141,200,min-degree-R,0.8671586715867159,0.995
1142,200,min-degree-U,0.8634686346863468,0.995
1143,400,min-degree-O,0.0,0.095
1144,400,min-degree-R,0.8597785977859779,0.9775
1145,400,min-degree-U,0.8671586715867159,0.985
1146,600,min-degree-O,0.0,0.095
1147,600,min-degree-R,0.8523985239852399,0.9783333333333334
1148,600,min-degree-U,0.8653136531365314,0.98
1149,800,min-degree-O,0.0,0.11625
1150,800,min-degree-R,0.8542435424354243,0.97875
1151,800,min-degree-U,0.8690036900369004,0.9875
1152,1000,min-degree-O,0.0,0.118
1153,1000,min-degree-R,0.8671586715867159,0.969
1154,1000,min-degree-U,0.8690036900369004,0.959
1155,1200,min-degree-O,0.0,0.08916666666666667
1156,1200,min-degree-R,0.8616236162361623,0.9916666666666667
1157,1200,min-degree-U,0.8690036900369004,0.9558333333333333
1158,1400,min-degree-O,0.0,0.11785714285714285
1159,1400,min-degree-R,0.8726937269372693,0.9585714285714285
1160,1400,min-degree-U,0.8708487084870848,0.9478571428571428
1161,1600,min-degree-O,0.0,0.1475
1162,1600,min-degree-R,0.8523985239852399,0.95375
1163,1600,min-degree-U,0.8690036900369004,0.95625
1164,1800,min-degree-O,0.0,0.22277777777777777
1165,1800,min-degree-R,0.8542435424354243,0.9538888888888889
1166,1800,min-degree-U,0.8671586715867159,0.9477777777777778
1167,2000,min-degree-O,0.0,0.1665
1168,2000,min-degree-R,0.8505535055350554,0.955
1169,2000,min-degree-U,0.8708487084870848,0.961
1170,200,saliency-O,0.0,0.09
1171,200,saliency-R,0.8671586715867159,0.74
1172,200,saliency-U,0.8653136531365314,0.905
1173,400,saliency-O,0.0,0.0025
1174,400,saliency-R,0.8708487084870848,1.0
