,# edges,setting,accuracy,privacy leakage
768,1400,max-degree-O,0.0,0.5607142857142857
769,1400,max-degree-R,0.7762762762762763,0.9428571428571428
770,1400,max-degree-U,0.7597597597597597,0.9492857142857143
771,1600,max-degree-O,0.0,0.413125
772,1600,max-degree-R,0.7747747747747747,0.973125
773,1600,max-degree-U,0.7537537537537538,0.969375
774,1800,max-degree-O,0.0,0.14944444444444444
775,1800,max-degree-R,0.7762762762762763,0.9822222222222222
776,1800,max-degree-U,0.7552552552552553,0.98
777,2000,max-degree-O,0.0,0.0845
778,2000,max-degree-R,0.7657657657657657,0.0
779,2000,max-degree-U,0.7582582582582582,0.984
780,200,min-degree-O,0.0,1.0
781,200,min-degree-R,0.7777777777777778,1.0
782,200,min-degree-U,0.7687687687687688,1.0
783,400,min-degree-O,0.0,0.0075
784,400,min-degree-R,0.7657657657657657,1.0
785,400,min-degree-U,0.7657657657657657,1.0
786,600,min-degree-O,0.0,0.0
787,600,min-degree-R,0.7462462462462462,1.0
788,600,min-degree-U,0.7627627627627628,1.0
789,800,min-degree-O,0.0,0.02875
790,800,min-degree-R,0.7642642642642643,0.99875
791,800,min-degree-U,0.7627627627627628,1.0
792,1000,min-degree-O,0.0,0.011
793,1000,min-degree-R,0.7672672672672672,0.998
794,1000,min-degree-U,0.7582582582582582,0.998
795,1200,min-degree-O,0.0,0.018333333333333333
796,1200,min-degree-R,0.7597597597597597,0.9941666666666666
797,1200,min-degree-U,0.7582582582582582,0.995
798,1400,min-degree-O,0.0,0.047142857142857146
799,1400,min-degree-R,0.7657657657657657,0.9935714285714285
800,1400,min-degree-U,0.7582582582582582,0.9942857142857143
801,1600,min-degree-O,0.0,0.0375
802,1600,min-degree-R,0.7567567567567568,0.998125
803,1600,min-degree-U,0.7552552552552553,0.991875
804,1800,min-degree-O,0.0,0.06388888888888888
805,1800,min-degree-R,0.7522522522522522,0.98
806,1800,min-degree-U,0.7507507507507507,0.9838888888888889
807,2000,min-degree-O,0.0,0.0625
808,2000,min-degree-R,0.7432432432432432,0.9885
809,2000,min-degree-U,0.7432432432432432,0.992
810,200,saliency-O,0.0,0.0
811,200,saliency-R,0.7642642642642643,1.0
812,200,saliency-U,0.7702702702702703,1.0
813,400,saliency-O,0.0,0.0
814,400,saliency-R,0.7792792792792793,1.0
815,400,saliency-U,0.7702702702702703,1.0
816,600,saliency-O,0.0,0.0
817,600,saliency-R,0.7627627627627628,1.0
818,600,saliency-U,0.7702702702702703,1.0
819,800,saliency-O,0.0,0.0
820,800,saliency-R,0.7672672672672672,1.0
821,800,saliency-U,0.7702702702702703,1.0
822,1000,saliency-O,0.0,0.0
823,1000,saliency-R,0.7642642642642643,1.0
824,1000,saliency-U,0.7702702702702703,1.0
825,1200,saliency-O,0.0,0.0
826,1200,saliency-R,0.7687687687687688,1.0
827,1200,saliency-U,0.7702702702702703,1.0
828,1400,saliency-O,0.0,0.0
829,1400,saliency-R,0.7687687687687688,1.0
830,1400,saliency-U,0.7702702702702703,1.0
831,1600,saliency-O,0.0,0.0
832,1600,saliency-R,0.7627627627627628,1.0
833,1600,saliency-U,0.7702702702702703,1.0
834,1800,saliency-O,0.0,0.0
835,1800,saliency-R,0.7732732732732732,1.0
836,1800,saliency-U,0.7702702702702703,1.0
837,2000,saliency-O,0.0,0.0
838,2000,saliency-R,0.7597597597597597,1.0
839,2000,saliency-U,0.7702702702702703,1.0
840,200,random-O,0.0,0.305
841,200,random-R,0.7657657657657657,0.805
842,200,random-U,0.7657657657657657,0.76
843,400,random-O,0.0,0.305
844,400,random-R,0.7747747747747747,0.8175
845,400,random-U,0.7642642642642643,0.985
846,600,random-O,0.0,0.29833333333333334
847,600,random-R,0.7747747747747747,0.8
848,600,random-U,0.7612612612612613,0.8966666666666666
849,800,random-O,0.0,0.25375
850,800,random-R,0.7717717717717718,0.83125
851,800,random-U,0.7582582582582582,0.81375
852,1000,random-O,0.0,0.239
853,1000,random-R,0.7747747747747747,0.83
854,1000,random-U,0.7567567567567568,0.848
855,1200,random-O,0.0,0.255
856,1200,random-R,0.7732732732732732,0.8416666666666667
857,1200,random-U,0.7552552552552553,0.8483333333333334
858,1400,random-O,0.0,0.25142857142857145
859,1400,random-R,0.7657657657657657,0.9
860,1400,random-U,0.7567567567567568,0.8942857142857142
861,1600,random-O,0.0,0.28125
862,1600,random-R,0.7687687687687688,0.995625
863,1600,random-U,0.7537537537537538,0.906875
864,1800,random-O,0.0,0.3
865,1800,random-R,0.7672672672672672,0.8155555555555556
866,1800,random-U,0.7507507507507507,0.8511111111111112
867,2000,random-O,0.0,0.266
868,2000,random-R,0.7627627627627628,0.8515
869,2000,random-U,0.7507507507507507,0.855
870,200,max-degree-O,0.0,0.57
871,200,max-degree-R,0.7702702702702703,0.765
872,200,max-degree-U,0.7642642642642643,0.75
873,400,max-degree-O,0.0,0.6275
874,400,max-degree-R,0.7597597597597597,0.835
875,400,max-degree-U,0.7627627627627628,0.8075
876,600,max-degree-O,0.0,0.5683333333333334
877,600,max-degree-R,0.7717717717717718,0.8883333333333333
878,600,max-degree-U,0.7612612612612613,0.9083333333333333
879,800,max-degree-O,0.0,0.075
880,800,max-degree-R,0.7762762762762763,0.9225
881,800,max-degree-U,0.7627627627627628,0.915
882,1000,max-degree-O,0.0,0.506
883,1000,max-degree-R,0.7762762762762763,0.893
884,1000,max-degree-U,0.7597597597597597,0.915
885,1200,max-degree-O,0.0,0.5308333333333334
886,1200,max-degree-R,0.7732732732732732,0.9125
887,1200,max-degree-U,0.7582582582582582,0.9233333333333333
888,1400,max-degree-O,0.0,0.4642857142857143
889,1400,max-degree-R,0.7777777777777778,0.9578571428571429
890,1400,max-degree-U,0.7522522522522522,0.9571428571428572
891,1600,max-degree-O,0.0,0.18125
892,1600,max-degree-R,0.7702702702702703,0.96125
893,1600,max-degree-U,0.7477477477477478,0.964375
894,1800,max-degree-O,0.0,0.5444444444444444
895,1800,max-degree-R,0.7642642642642643,0.9794444444444445
896,1800,max-degree-U,0.7492492492492493,0.9761111111111112
897,2000,max-degree-O,0.0,0.4805
898,2000,max-degree-R,0.7747747747747747,0.974
899,2000,max-degree-U,0.7477477477477478,0.975
900,200,min-degree-O,0.0,1.0
901,200,min-degree-R,0.7762762762762763,1.0
902,200,min-degree-U,0.7702702702702703,1.0
903,400,min-degree-O,0.0,0.0
904,400,min-degree-R,0.7672672672672672,1.0
905,400,min-degree-U,0.7657657657657657,1.0
906,600,min-degree-O,0.0,0.0016666666666666668
907,600,min-degree-R,0.7537537537537538,1.0
908,600,min-degree-U,0.7627627627627628,1.0
909,800,min-degree-O,0.0,0.0
910,800,min-degree-R,0.7477477477477478,0.9975
911,800,min-degree-U,0.7627627627627628,1.0
912,1000,min-degree-O,0.0,0.001
913,1000,min-degree-R,0.7732732732732732,0.991
914,1000,min-degree-U,0.7612612612612613,0.999
915,1200,min-degree-O,0.0,0.0
916,1200,min-degree-R,0.7537537537537538,0.9916666666666667
917,1200,min-degree-U,0.7642642642642643,0.9916666666666667
918,1400,min-degree-O,0.0,0.0035714285714285713
919,1400,min-degree-R,0.7612612612612613,0.995
920,1400,min-degree-U,0.7627627627627628,0.995
921,1600,min-degree-O,0.0,0.008125
922,1600,min-degree-R,0.7477477477477478,0.986875
923,1600,min-degree-U,0.7567567567567568,0.994375
924,1800,min-degree-O,0.0,0.06888888888888889
925,1800,min-degree-R,0.7567567567567568,0.9877777777777778
926,1800,min-degree-U,0.7537537537537538,0.9861111111111112
927,2000,min-degree-O,0.0,0.065
928,2000,min-degree-R,0.7522522522522522,0.9825
929,2000,min-degree-U,0.7477477477477478,0.9945
930,200,saliency-O,0.0,0.0
931,200,saliency-R,0.7687687687687688,1.0
932,200,saliency-U,0.7687687687687688,1.0
933,400,saliency-O,0.0,0.0
934,400,saliency-R,0.7717717717717718,1.0
935,400,saliency-U,0.7687687687687688,1.0
936,600,saliency-O,0.0,0.0
937,600,saliency-R,0.7702702702702703,1.0
938,600,saliency-U,0.7687687687687688,1.0
939,800,saliency-O,0.0,0.0
940,800,saliency-R,0.7687687687687688,1.0
941,800,saliency-U,0.7687687687687688,1.0
942,1000,saliency-O,0.0,0.0
943,1000,saliency-R,0.7672672672672672,1.0
944,1000,saliency-U,0.7687687687687688,1.0
945,1200,saliency-O,0.0,0.0
946,1200,saliency-R,0.7807807807807807,1.0
947,1200,saliency-U,0.7687687687687688,1.0
948,1400,saliency-O,0.0,0.0
949,1400,saliency-R,0.7747747747747747,1.0
950,1400,saliency-U,0.7687687687687688,1.0
951,1600,saliency-O,0.0,0.0
952,1600,saliency-R,0.7642642642642643,1.0
953,1600,saliency-U,0.7687687687687688,1.0
954,1800,saliency-O,0.0,0.0
955,1800,saliency-R,0.7672672672672672,1.0
956,1800,saliency-U,0.7687687687687688,1.0
957,2000,saliency-O,0.0,0.0
958,2000,saliency-R,0.7612612612612613,1.0
959,2000,saliency-U,0.7687687687687688,1.0
960,200,random-O,0.0,0.325
961,200,random-R,0.7792792792792793,0.775
962,200,random-U,0.7672672672672672,0.735
963,400,random-O,0.0,0.2275
964,400,random-R,0.7702702702702703,0.9675
965,400,random-U,0.7687687687687688,0.8025
966,600,random-O,0.0,0.23
967,600,random-R,0.7657657657657657,0.84
968,600,random-U,0.7657657657657657,0.8233333333333334
969,800,random-O,0.0,0.185
970,800,random-R,0.7537537537537538,0.84625
971,800,random-U,0.7657657657657657,0.82625
972,1000,random-O,0.0,0.279
973,1000,random-R,0.7627627627627628,0.834
974,1000,random-U,0.7627627627627628,0.828
975,1200,random-O,0.0,0.08
976,1200,random-R,0.7462462462462462,0.8566666666666667
977,1200,random-U,0.7612612612612613,0.86
978,1400,random-O,0.0,0.27785714285714286
979,1400,random-R,0.7447447447447447,0.8585714285714285
980,1400,random-U,0.7627627627627628,0.8371428571428572
981,1600,random-O,0.0,0.31625
982,1600,random-R,0.7522522522522522,0.838125
983,1600,random-U,0.7597597597597597,0.83
984,1800,random-O,0.0,0.035555555555555556
985,1800,random-R,0.7522522522522522,0.8322222222222222
986,1800,random-U,0.7627627627627628,0.8222222222222222
987,2000,random-O,0.0,0.334
988,2000,random-R,0.7447447447447447,0.8785
989,2000,random-U,0.7627627627627628,0.8715
990,200,max-degree-O,0.0,0.06
991,200,max-degree-R,0.7717717717717718,0.735
992,200,max-degree-U,0.7672672672672672,0.87
993,400,max-degree-O,0.0,0.0475
994,400,max-degree-R,0.7702702702702703,0.995
995,400,max-degree-U,0.7657657657657657,0.8725
996,600,max-degree-O,0.0,0.045
997,600,max-degree-R,0.7672672672672672,0.88
998,600,max-degree-U,0.7687687687687688,0.8666666666666667
999,800,max-degree-O,0.0,0.26625
1000,800,max-degree-R,0.7627627627627628,0.925
1001,800,max-degree-U,0.7672672672672672,0.89125
1002,1000,max-degree-O,0.0,0.205
1003,1000,max-degree-R,0.7717717717717718,0.945
1004,1000,max-degree-U,0.7672672672672672,0.934
1005,1200,max-degree-O,0.0,0.0725
1006,1200,max-degree-R,0.7717717717717718,0.9608333333333333
1007,1200,max-degree-U,0.7642642642642643,0.9583333333333334
1008,1400,max-degree-O,0.0,0.16857142857142857
1009,1400,max-degree-R,0.7822822822822822,0.9971428571428571
1010,1400,max-degree-U,0.7642642642642643,0.9635714285714285
1011,1600,max-degree-O,0.0,0.45375
1012,1600,max-degree-R,0.7747747747747747,0.9775
1013,1600,max-degree-U,0.7627627627627628,0.979375
1014,1800,max-degree-O,0.0,0.3388888888888889
1015,1800,max-degree-R,0.7687687687687688,0.0
1016,1800,max-degree-U,0.7612612612612613,0.9861111111111112
1017,2000,max-degree-O,0.0,0.426
1018,2000,max-degree-R,0.7732732732732732,0.989
1019,2000,max-degree-U,0.7612612612612613,0.0
1020,200,min-degree-O,0.0,0.0
1021,200,min-degree-R,0.7732732732732732,1.0
1022,200,min-degree-U,0.7672672672672672,1.0
1023,400,min-degree-O,0.0,0.005
1024,400,min-degree-R,0.7732732732732732,1.0
1025,400,min-degree-U,0.7687687687687688,1.0
1026,600,min-degree-O,0.0,0.015
1027,600,min-degree-R,0.7612612612612613,1.0
1028,600,min-degree-U,0.7687687687687688,1.0
1029,800,min-degree-O,0.0,0.04625
1030,800,min-degree-R,0.7612612612612613,0.99875
1031,800,min-degree-U,0.7657657657657657,1.0
1032,1000,min-degree-O,0.0,0.037
1033,1000,min-degree-R,0.7717717717717718,0.996
1034,1000,min-degree-U,0.7642642642642643,0.995
1035,1200,min-degree-O,0.0,0.07083333333333333
1036,1200,min-degree-R,0.7627627627627628,0.9958333333333333
1037,1200,min-degree-U,0.7657657657657657,0.995
1038,1400,min-degree-O,0.0,0.07571428571428572
1039,1400,min-degree-R,0.7522522522522522,0.9864285714285714
1040,1400,min-degree-U,0.7597597597597597,0.9907142857142858
1041,1600,min-degree-O,0.0,0.02625
1042,1600,min-degree-R,0.7582582582582582,0.9925
1043,1600,min-degree-U,0.7582582582582582,0.990625
1044,1800,min-degree-O,0.0,0.08388888888888889
1045,1800,min-degree-R,0.7492492492492493,0.9833333333333333
1046,1800,min-degree-U,0.7567567567567568,0.9866666666666667
1047,2000,min-degree-O,0.0,0.1005
1048,2000,min-degree-R,0.7657657657657657,0.987
1049,2000,min-degree-U,0.7522522522522522,0.9875
1050,200,saliency-O,0.0,0.0
1051,200,saliency-R,0.7582582582582582,1.0
1052,200,saliency-U,0.7657657657657657,1.0
1053,400,saliency-O,0.0,0.0
1054,400,saliency-R,0.7747747747747747,1.0
1055,400,saliency-U,0.7657657657657657,1.0
1056,600,saliency-O,0.0,0.0
1057,600,saliency-R,0.7702702702702703,1.0
1058,600,saliency-U,0.7657657657657657,1.0
1059,800,saliency-O,0.0,0.0
1060,800,saliency-R,0.7702702702702703,1.0
1061,800,saliency-U,0.7657657657657657,1.0
1062,1000,saliency-O,0.0,0.0
1063,1000,saliency-R,0.7702702702702703,1.0
1064,1000,saliency-U,0.7657657657657657,1.0
1065,1200,saliency-O,0.0,0.0
1066,1200,saliency-R,0.7642642642642643,1.0
1067,1200,saliency-U,0.7657657657657657,1.0
1068,1400,saliency-O,0.0,0.0
1069,1400,saliency-R,0.7702702702702703,1.0
1070,1400,saliency-U,0.7657657657657657,1.0
1071,1600,saliency-O,0.0,0.0
1072,1600,saliency-R,0.7717717717717718,1.0
1073,1600,saliency-U,0.7672672672672672,1.0
1074,1800,saliency-O,0.0,0.0
1075,1800,saliency-R,0.7762762762762763,1.0
1076,1800,saliency-U,0.7672672672672672,1.0
1077,2000,saliency-O,0.0,0.0
1078,2000,saliency-R,0.7657657657657657,1.0
1079,2000,saliency-U,0.7672672672672672,1.0
1080,200,random-O,0.0,0.27
1081,200,random-R,0.7747747747747747,0.985
1082,200,random-U,0.7702702702702703,0.995
1083,400,random-O,0.0,0.2975
1084,400,random-R,0.7672672672672672,0.8075
1085,400,random-U,0.7657657657657657,0.81
1086,600,random-O,0.0,0.04833333333333333
1087,600,random-R,0.7687687687687688,0.8
1088,600,random-U,0.7597597597597597,0.835
1089,800,random-O,0.0,0.04
1090,800,random-R,0.7642642642642643,0.81
1091,800,random-U,0.7597597597597597,0.795
1092,1000,random-O,0.0,0.031
1093,1000,random-R,0.7672672672672672,0.802
1094,1000,random-U,0.7582582582582582,0.82
1095,1200,random-O,0.0,0.1525
1096,1200,random-R,0.7672672672672672,0.8475
1097,1200,random-U,0.7597597597597597,0.8433333333333334
1098,1400,random-O,0.0,0.04214285714285714
1099,1400,random-R,0.7477477477477478,0.8385714285714285
1100,1400,random-U,0.7612612612612613,0.8435714285714285
1101,1600,random-O,0.0,0.144375
1102,1600,random-R,0.7657657657657657,0.8625
1103,1600,random-U,0.7657657657657657,0.868125
1104,1800,random-O,0.0,0.06722222222222222
1105,1800,random-R,0.7522522522522522,0.8827777777777778
1106,1800,random-U,0.7687687687687688,0.8844444444444445
1107,2000,random-O,0.0,0.0335
1108,2000,random-R,0.7552552552552553,0.813
1109,2000,random-U,0.7642642642642643,0.8175
1110,200,max-degree-O,0.0,0.58
1111,200,max-degree-R,0.7792792792792793,0.82
1112,200,max-degree-U,0.7702702702702703,0.79
1113,400,max-degree-O,0.0,0.1325
1114,400,max-degree-R,0.7717717717717718,0.9825
1115,400,max-degree-U,0.7687687687687688,0.8225
1116,600,max-degree-O,0.0,0.08833333333333333
1117,600,max-degree-R,0.7717717717717718,0.915
1118,600,max-degree-U,0.7672672672672672,0.9
1119,800,max-degree-O,0.0,0.455
1120,800,max-degree-R,0.7717717717717718,0.89625
1121,800,max-degree-U,0.7642642642642643,0.88625
1122,1000,max-degree-O,0.0,0.133
1123,1000,max-degree-R,0.7717717717717718,0.96
1124,1000,max-degree-U,0.7642642642642643,0.964
1125,1200,max-degree-O,0.0,0.050833333333333335
1126,1200,max-degree-R,0.7747747747747747,0.9533333333333334
1127,1200,max-degree-U,0.7672672672672672,0.9483333333333334
1128,1400,max-degree-O,0.0,0.03357142857142857
1129,1400,max-degree-R,0.7657657657657657,0.9421428571428572
1130,1400,max-degree-U,0.7657657657657657,0.9478571428571428
1131,1600,max-degree-O,0.0,0.05125
1132,1600,max-degree-R,0.7672672672672672,0.976875
1133,1600,max-degree-U,0.7627627627627628,0.970625
1134,1800,max-degree-O,0.0,0.3794444444444444
1135,1800,max-degree-R,0.7702702702702703,0.9772222222222222
1136,1800,max-degree-U,0.7612612612612613,0.0
1137,2000,max-degree-O,0.0,0.0475
1138,2000,max-degree-R,0.7732732732732732,0.976
1139,2000,max-degree-U,0.7612612612612613,0.981
1140,200,min-degree-O,0.0,0.0
1141,200,min-degree-R,0.7627627627627628,1.0
1142,200,min-degree-U,0.7702702702702703,1.0
1143,400,min-degree-O,0.0,0.0
1144,400,min-degree-R,0.7582582582582582,1.0
1145,400,min-degree-U,0.7747747747747747,1.0
1146,600,min-degree-O,0.0,0.0
1147,600,min-degree-R,0.7582582582582582,1.0
1148,600,min-degree-U,0.7672672672672672,1.0
1149,800,min-degree-O,0.0,0.00125
1150,800,min-degree-R,0.7597597597597597,0.99625
1151,800,min-degree-U,0.7687687687687688,0.9975
1152,1000,min-degree-O,0.0,0.013
1153,1000,min-degree-R,0.7687687687687688,0.997
1154,1000,min-degree-U,0.7642642642642643,0.999
1155,1200,min-degree-O,0.0,0.005
1156,1200,min-degree-R,0.7627627627627628,0.9941666666666666
1157,1200,min-degree-U,0.7657657657657657,0.9933333333333333
1158,1400,min-degree-O,0.0,0.011428571428571429
1159,1400,min-degree-R,0.7597597597597597,0.9907142857142858
1160,1400,min-degree-U,0.7687687687687688,1.0
1161,1600,min-degree-O,0.0,0.05
1162,1600,min-degree-R,0.7567567567567568,0.991875
1163,1600,min-degree-U,0.7657657657657657,0.990625
1164,1800,min-degree-O,0.0,0.08333333333333333
1165,1800,min-degree-R,0.7507507507507507,0.9966666666666667
1166,1800,min-degree-U,0.7657657657657657,0.9911111111111112
1167,2000,min-degree-O,0.0,0.109
1168,2000,min-degree-R,0.7477477477477478,0.986
1169,2000,min-degree-U,0.7567567567567568,0.987
1170,200,saliency-O,0.0,0.0
1171,200,saliency-R,0.7717717717717718,1.0
1172,200,saliency-U,0.7717717717717718,1.0
1173,400,saliency-O,0.0,0.0
1174,400,saliency-R,0.7687687687687688,1.0
1175,400,saliency-U,0.7717717717717718,1.0
1176,600,saliency-O,0.0,0.0
1177,600,saliency-R,0.7687687687687688,1.0
1178,600,saliency-U,0.7717717717717718,1.0
1179,800,saliency-O,0.0,0.0
1180,800,saliency-R,0.7702702702702703,1.0
1181,800,saliency-U,0.7717717717717718,1.0
1182,1000,saliency-O,0.0,0.0
1183,1000,saliency-R,0.7687687687687688,1.0
1184,1000,saliency-U,0.7717717717717718,1.0
1185,1200,saliency-O,0.0,0.0
1186,1200,saliency-R,0.7687687687687688,1.0
1187,1200,saliency-U,0.7717717717717718,1.0
1188,1400,saliency-O,0.0,0.0
1189,1400,saliency-R,0.7612612612612613,1.0
1190,1400,saliency-U,0.7717717717717718,1.0
1191,1600,saliency-O,0.0,0.0
1192,1600,saliency-R,0.7702702702702703,1.0
1193,1600,saliency-U,0.7717717717717718,1.0
1194,1800,saliency-O,0.0,0.0
1195,1800,saliency-R,0.7672672672672672,1.0
1196,1800,saliency-U,0.7717717717717718,1.0
1197,2000,saliency-O,0.0,0.0
1198,2000,saliency-R,0.7657657657657657,1.0
1199,2000,saliency-U,0.7717717717717718,1.0
